cg00107632,chr4:37504895,PGM2,intronic
cg00108454,chr1:22836201,C1QA,intronic
cg00109274,chr13:41521032,DGKH,exonic
cg00112517,chr17:35036537,PPP1R1B,upstream
cg00113020,chr19:59865294,LILRB4,upstream
cg00113951,chr12:119562473,CABP1,upstream
cg00115714,chr6:111302805,AMD1,UTR5
cg00116234,chr9:18464243,ADAMTSL1,exonic
cg00116838,chr19:50693586,PPM1N,exonic
cg00117172,chr1:25128425,RUNX3,intronic
cg00119079,chr3:184362972,LAMP3,intronic
cg00121158,chr9:6747826,KDM4C,UTR5
cg00121640,chr9:119216336,ASTN2,intronic
cg00121904,chrX:43626770,MAOB,upstream
cg00123035,chr1:149586162,RFX5,intronic
cg00126034,chr17:42251161,WNT3,upstream
cg00126657,chrX:47852194,SSX6,upstream
cg00126698,chrX:100527159,BTK,intronic
cg00128197,chrX:53478180,MIR5684,ncRNA_intronic
cg00128560,chr16:3292014,TIGD7,intronic
cg00128654,chr14:89867816,NRDE2,intronic
cg00128766,chr1:46957803,EFCAB14,upstream
cg00128877,chr1:46842765,MKNK1,upstream
cg00129774,chr12:54646681,PMEL,intronic
cg00131121,chr7:101906715,POLR2J,upstream
cg00131557,chr13:42494656,DNAJC15,upstream
cg00132141,chr10:69126313,CTNNA3,upstream
cg00133909,chr15:71764254,CD276,intronic
cg00134539,chr21:42697140,UBASH3A,exonic
cg00134787,chr17:10360224,MYH1,intronic
cg00135056,chr3:130479985,C3orf37;COPG1,upstream;downstream
cg00135393,chr4:155753111,FGG,intronic
cg00136105,chr12:100749042,GNPTAB,upstream
cg00136405,chr4:123761648,IL21,UTR5
cg00136477,chr1:22842926,C1QC,intronic
cg00136736,chr22:28279905,THOC5;NIPSNAP1,upstream;downstream
cg00138126,chr20:55720103,PMEPA1,upstream
cg00141162,chr3:122862467,HCLS1,UTR5
cg00141550,chrX:50044129,CCNB3,upstream
cg00141845,chrX:74410077,UPRT,upstream
cg00143376,chr2:232102946,NMUR1,intronic
cg00143998,chr1:226712482,HIST3H2BB,exonic
cg00145348,chrX:55043587,APEX2,exonic
cg00146096,chr11:22603885,FANCF,exonic
cg00149659,chr3:10132352,BRK1,UTR5
cg00149976,chr3:129024219,MGLL,UTR5
cg00151234,chrX:77246019,PGK1,upstream
cg00151607,chr16:87451008,TRAPPC2L,UTR5
cg00155167,chr8:100095007,VPS13B,intronic
cg00155485,chr12:115198983,MED13L,intronic
cg00155609,chr19:12773527,PRDX2,intronic
cg00156216,chr11:129445059,APLP2,UTR5
cg00156744,chr5:171548268,STK10,upstream
cg00158308,chr13:96444342,OXGR1,intronic
cg00160914,chr1:112100786,DDX20,intronic
cg00162401,chr6:52967782,GSTA4,intronic
cg00162643,chr9:32516492,DDX58,upstream
cg00164041,chr4:89597222,HERC5,upstream
cg00164898,chr22:49051254,MAPK11,upstream
cg00165981,chr5:74843795,POLK,intronic
cg00167504,chr7:43765147,BLVRA,intronic
cg00168082,chr9:132578998,ABL1,upstream
cg00168785,chr2:159850889,WDSUB1,intronic
cg00168942,chr10:35934436,GJD4,UTR5
cg00169548,chr14:34414883,BAZ1A,upstream
cg00171126,chr21:39674392,WRB,intronic
cg00171161,chr4:88562660,NUDT9,upstream
cg00174500,chr14:22916319,CMTM5,exonic
cg00174901,chr19:660889,PALM,intronic
cg00176210,chr8:41774124,ANK1,intronic
cg00176879,chr20:2791525,VPS16,exonic
cg00177013,chr20:61809544,ARFRP1-ZGPAT,intronic
cg00177698,chr17:43373874,PNPO,upstream
cg00177923,chr8:30072197,LEPROTL1,upstream
cg00178790,chr18:13716864,RNMT,intronic
cg00179446,chrX:118870975,UPF3B,UTR5
cg00180012,chr6:108722622,LACE1,upstream
cg00180631,chrX:149487298,MTM1,upstream
cg00182461,chr2:201462561,NIF3L1,UTR5
cg00183782,chr15:97956351,MEF2A,intronic
cg00183916,chr17:14145661,HS3ST3B1,exonic
cg00184884,chr22:30222343,SFI1,UTR5
cg00184893,chr17:7962430,ALOXE3,intronic
cg00185103,chr19:49122726,ZNF45,intronic
cg00185839,chr11:794954,PIDD,intronic
cg00186141,chr7:130892308,PODXL,upstream
cg00186701,chr8:98359686,TSPYL5,upstream
cg00186954,chr11:8890556,AKIP1,intronic
cg00187380,chr12:52713651,HOXC4-HOXC5,intronic
cg00187686,chr11:59390794,TCN1,upstream
cg00188348,chr11:65525113,EIF1AD,intronic
cg00191052,chrX:46317714,CHST7,upstream
cg00194146,chr6:13596383,GFOD1,upstream
cg00195561,chr11:46365160,CHRM4,upstream
cg00197381,chr5:137701568,FAM53C,intronic
cg00197641,chr14:22369301,MRPL52,exonic
cg00199549,chr22:34125374,MCM5,upstream
cg00200063,chr17:55824723,USP32,upstream
cg00201234,chr3:13565968,FBLN2,intronic
cg00202702,chr11:101423367,C11orf70,upstream
cg00202711,chrX:113724666,HTR2C,upstream
cg00204262,chr19:44014998,ECH1,upstream
cg00206052,chr10:103338133,DPCD,exonic
cg00207534,chr16:70487013,IST1,intronic
cg00208830,chr1:181421401,LAMC2,upstream
cg00208967,chr19:9908924,OLFM2,upstream
cg00209066,chr22:48604927,BRD1,upstream
cg00209951,chr1:115014357,DENND2C,upstream
cg00210842,chr12:97563709,APAF1,UTR5
cg00211661,chr11:72111267,ARAP1,intronic
cg00212549,chr3:124230310,SEMA5B,upstream
cg00213044,chr12:51172705,KRT6A,exonic
cg00213331,chr5:138491362,SIL1,exonic
cg00213714,chr9:118489191,ASTN2,UTR5
cg00214346,chr17:64020112,PRKAR1A,intronic
cg00214794,chr17:37034149,KRT17,exonic
cg00214855,chr6:13921926,CCDC90A,intronic
cg00215066,chr19:17073316,MYO9B,intronic
cg00216361,chr3:116825217,GAP43,UTR5
cg00216758,chr11:550589,C11orf35,intronic
cg00217795,chr14:79747441,DIO2,exonic
cg00221494,chr13:97592594,FARP1,upstream
cg00223186,chr1:178738823,ACBD6,upstream
cg00223950,chr1:19408809,UBR4,intronic
cg00224234,chr17:632443,RNMTL1,exonic
cg00224508,chr1:149297947,CDC42SE1,intronic
cg00226904,chr18:59308045,SERPINB5,intronic
cg00228799,chr9:130620412,ENDOG,upstream
cg00229387,chr6:43553920,TJAP1,UTR5
cg00230271,chr4:107456632,AIMP1-TBCK,UTR5
cg00230368,chr6:160309823,IGF2R,upstream
cg00230502,chr12:118256764,CCDC60,upstream
cg00230685,chrX:17665760,SCML1,intronic
cg00231140,chr18:45593700,ACAA2,intronic
cg00231644,chr6:3103511,TUBB2A,upstream
cg00231920,chr20:2769308,PCED1A,UTR5
cg00233307,chr19:43800916,EIF3K-MAP4K1,upstream
cg00234961,chr22:48632577,ZBED4,upstream
cg00236832,chr17:35719015,RARA,UTR5
cg00237010,chr12:643122,NINJ2,upstream
cg00238052,chrX:101266947,TCEAL2,upstream
cg00239071,chr14:99859490,SLC25A47,UTR5
cg00239419,chr17:55323968,TUBD1,intronic
cg00239685,chr3:39123346,GORASP1,intronic
cg00240312,chr16:67329015,CDH1,intronic
cg00240432,chr7:19123821,TWIST1,upstream
cg00240880,chr20:42776647,WISP2,upstream
cg00241355,chr12:6513890,GAPDH,UTR5
cg00242839,chr10:6170584,RBM17,upstream
cg00243313,chr5:1936413,IRX4,upstream
cg00245878,chr7:64088310,ZNF117;ERV3-1,UTR5;UTR3
cg00247489,chr1:205694805,CR2,intronic
cg00250430,chr9:1041579,DMRT2,UTR5
cg00253200,chr3:194118768,MB21D2,upstream
cg00256074,chr16:30293651,MYLPF,UTR5
cg00256166,chr15:84139432,KLHL25,upstream
cg00256281,chr22:40315588,PMM1,intronic
cg00259755,chr10:134059753,PWWP2B,upstream
cg00260778,chr10:15180418,RPP38,intronic
cg00261552,chr12:12656161,CREBL2,UTR5
cg00261781,chr2:20075998,MATN3,upstream
cg00262415,chr1:1232595,ACAP3,intronic
cg00263723,chr17:41806565,NSFP1,ncRNA_intronic
cg00263760,chr10:118887356,VAX1,exonic
cg00265415,chr1:233734130,B3GALNT2,exonic
cg00265490,chr8:98725021,MTDH,upstream
cg00268009,chr4:100229234,LOC100507053,ncRNA_exonic
cg00268338,chr10:93159475,LOC100188947,ncRNA_intronic
cg00269115,chr1:23568117,C1orf213,ncRNA_exonic
cg00269932,chr19:59705108,LAIR2,upstream
cg00273068,chr20:39429161,EMILIN3,upstream
cg00273124,chr5:177514118,NHP2,upstream
cg00274399,chr13:21143420,FGF9,UTR5
cg00275232,chr19:50271381,ZNF296,exonic
cg00276797,chr10:105716604,SLK,upstream
cg00278366,chr12:109424670,RAD9B,intronic
cg00279797,chrX:109448574,AMMECR1,intronic
cg00280814,chr22:22075389,ZDHHC8P1,upstream
cg00282347,chr1:6163627,CHD5,upstream
cg00282683,chr7:156624756,UBE3C,exonic
cg00283535,chr8:124818745,ANXA13,exonic
cg00288562,chr7:23538170,TRA2A,UTR5
cg00290028,chr13:36291125,RFXAP,upstream
cg00290506,chr1:222870849,CNIH3,UTR5
cg00291877,chr15:99653456,SNRPA1,upstream
cg00292662,chr22:36401114,LGALS1,upstream
cg00292971,chr7:142770658,FAM131B,upstream
cg00293409,chr3:197851066,LRRC33,UTR5
cg00294382,chr12:55018988,IL23A,UTR5
cg00295206,chr3:129927503,RAB7A,upstream
cg00295325,chr2:169596178,ABCB11,upstream
cg00296685,chr6:30984051,GTF2H4,UTR5
cg00297584,chr12:115455414,LINC00173,upstream
cg00297600,chr8:35521212,UNC5D,intronic
cg00298357,chr5:148738984,IL17B,UTR5
cg00298951,chr12:107257921,CMKLR1,upstream
cg00301864,chr12:119038855,RAB35,UTR5
cg00302793,chr4:102487148,PPP3CA,UTR5
cg00303548,chr13:95540414,HS6ST3,upstream
cg00304278,chr17:57910884,TLK2,intronic
cg00307685,chr1:92188112,BRDT,UTR5
cg00308133,chr19:1352118,GAMT,intronic
cg00308665,chr13:46367655,HTR2A,exonic
cg00309056,chr7:38184637,STARD3NL,intronic
cg00309204,chr17:7248156,C17orf61-PLSCR3,ncRNA_exonic
cg00311768,chr8:144770000,TSTA3,exonic
cg00312919,chr7:38184235,STARD3NL,upstream
cg00314943,chr2:232978994,ALPPL2,upstream
cg00315936,chr7:127079975,SND1,intronic
cg00317680,chr8:97343246,MTERFD1-PTDSS1,upstream
cg00318573,chr20:61463562,CHRNA4,upstream
cg00318865,chr12:50632163,ACVR1B,intronic
cg00319692,chr8:87180235,ATP6V0D2,upstream
cg00319761,chr16:2970448,PKMYT1,UTR5
cg00320243,chr19:18175691,RAB3A,intronic
cg00321065,chr1:40399650,RLF,UTR5
cg00321478,chr1:195505021,CRB1,intronic
cg00323915,chr7:149895920,GIMAP4,intronic
cg00324733,chr11:17254923,NUCB2,UTR5
cg00327185,chr11:111401708,DLAT,intronic
cg00327483,chr1:158427211,CASQ1,exonic
cg00328227,chr1:109005848,HENMT1,upstream
cg00331237,chr12:75797450,CSRP2,upstream
cg00331433,chrX:16647721,SYAP1,UTR5
cg00332153,chr4:102931033,BANK1,UTR5
cg00332745,chr16:65765748,NOL3,exonic
cg00333226,chr7:49784309,VWC2,intronic
cg00333528,chr6:89984204,GABRR1,UTR5
cg00334507,chr16:29732100,PRRT2,exonic
cg00335286,chr18:13906355,MC2R,upstream
cg00336605,chr19:55571249,NR1H2,upstream
cg00338702,chr12:131973767,CHFR,intronic
cg00338893,chr7:140361083,MRPS33,intronic
cg00340102,chr20:33592870,ERGIC3,upstream
cg00342530,chr9:129066841,GARNL3,UTR5
cg00343092,chr22:41877918,TSPO,UTR5
cg00344372,chr4:3413423,HGFAC,upstream
cg00344709,chr21:13904096,LOC100288966-POTED,upstream
cg00346145,chr4:109761008,RPL34-AS1,ncRNA_exonic
cg00347729,chr11:102156963,MMP10,upstream
cg00347904,chr6:35290486,SCUBE3,intronic
cg00350296,chr11:65841417,CD248,upstream
cg00350478,chr6:168222862,FRMD1,upstream
cg00350702,chr20:33593341,ERGIC3,exonic
cg00351011,chr19:8180460,CERS4,intronic
cg00353953,chr12:6669802,ZNF384,upstream
cg00354258,chr19:61998550,ZIM2,intronic
cg00354572,chr12:79995550,ACSS3,upstream
cg00355802,chr8:29264902,DUSP4,upstream
cg00359325,chr3:49352423,USP4,exonic
cg00359973,chrX:53466625,RIBC1,ncRNA_UTR5
cg00363813,chr12:6535133,IFFO1,exonic
cg00364344,chr11:6597220,TPP1,UTR5
cg00364814,chr12:55977722,R3HDM2,intronic
cg00365193,chr6:2944394,NQO2,upstream
cg00367281,chr8:42671627,CHRNB3,upstream
cg00367438,chr7:150411730,TMUB1,upstream
cg00368022,chr5:31568410,C5orf22,intronic
cg00368415,chr1:149851022,SNX27,upstream
cg00371195,chr11:46697057,F2,upstream
cg00374717,chr17:63814740,ARSG,UTR5
cg00375964,chr4:146238580,ANAPC10,intronic
cg00376639,chr19:60846963,ZNF581,intronic
cg00380464,chr6:144206343,LTV1,intronic
cg00381076,chr18:50138795,C18orf54,upstream
cg00382515,chr2:224530473,MRPL44,exonic
cg00382991,chr15:82689023,LOC388152,ncRNA_intronic
cg00384537,chr17:36891489,KRT35,upstream
cg00386408,chr5:135392869,TGFBI,intronic
cg00387170,chr6:41621980,FOXP4,upstream
cg00392257,chr1:154963371,ISG20L2,exonic
cg00393585,chr4:166097541,TRIM61,intronic
cg00394658,chr11:47958245,PTPRJ,upstream
cg00396163,chr2:84597095,DNAH6,UTR5
cg00396894,chr2:27215924,C2orf53,upstream
cg00397545,chr19:50109366,APOC1,upstream
cg00397740,chr1:159402945,PPOX,UTR5
cg00398048,chr4:178601336,AGA,upstream
cg00399483,chr18:48122376,DCC,intronic
cg00400028,chr3:142432606,ACPL2,upstream
cg00400263,chr20:57947596,PPP1R3D,exonic
cg00402366,chr1:74436338,LRRIQ3,UTR5
cg00403724,chrX:99725945,TNMD,upstream
cg00404599,chrX:106905087,TSC22D3,exonic
cg00405070,chr12:110935030,TMEM116,intronic
cg00405568,chr17:40494491,NMT1,intronic
cg00405677,chr5:153838295,HAND1,upstream
cg00406188,chr1:150913840,LCE2C,upstream
cg00406844,chr22:31083939,RFPL3,UTR5
cg00407150,chr3:42718798,HHATL,intronic
cg00410419,chr13:75009786,COMMD6,intronic
cg00410576,chr15:50098428,MAPK6,upstream
cg00410831,chr19:49121158,ZNF45,intronic
cg00410895,chr1:43056471,ERMAP,intronic
cg00410898,chr8:23768300,STC1,upstream
cg00410921,chr15:41672430,CKMT1B,upstream
cg00411097,chr7:1562576,TMEM184A,UTR5
cg00412772,chr19:43486685,C19orf33;YIF1B,UTR5;UTR3
cg00412805,chr3:42701974,KLHL40,upstream
cg00413066,chr15:50192756,BCL2L10,upstream
cg00415164,chr11:44283674,ALX4,intronic
cg00415494,chrX:151670429,MAGEA2,exonic
cg00415978,chr4:120029373,SYNPO2,upstream
cg00415993,chr5:75954944,F2RL2,UTR5
cg00417297,chr3:40493746,ZNF619,UTR5
cg00418150,chr11:44284445,ALX4,intronic
cg00419564,chr1:151775484,S100A6;S100A5,upstream;downstream
cg00420715,chr8:100094540,VPS13B,upstream
cg00420929,chr19:18312112,PGPEP1,upstream
cg00422913,chr17:1565772,MIR22HG,ncRNA_intronic
cg00424946,chr16:67778673,SNTB2,exonic
cg00425710,chr16:55230172,MT1A,exonic
cg00425792,chr17:30929616,PEX12,UTR5
cg00426056,chr6:33493874,CUTA,exonic
cg00426498,chr17:24531793,MYO18A,upstream
cg00426963,chr9:85725575,KIF27,intronic
cg00427635,chr15:71953425,TBC1D21,intronic
cg00430287,chr6:116489569,FRK,upstream
cg00430945,chr19:54309121,LIN7B,upstream
cg00431050,chr10:103975720,ELOVL3,upstream
cg00431114,chr20:42537441,TTPAL,upstream
cg00431549,chr12:14930292,MGP,upstream
cg00432979,chr13:20648473,MRP63,UTR5
cg00433406,chr1:20489562,VWA5B1,upstream
cg00434413,chrX:152854847,RENBP,intronic
cg00435408,chr16:55778163,RSPRY1,intronic
cg00436282,chr4:70896038,STATH,upstream
cg00436301,chr6:116528429,NT5DC1,upstream
cg00436603,chr10:135190730,CYP2E1,upstream
cg00441136,chr20:30328509,KIF3B,upstream
cg00441382,chr15:72071534,STOML1,exonic
cg00443307,chr12:9033007,KLRG1,upstream
cg00445824,chr19:18409929,ISYNA1,UTR5
cg00446235,chr1:159275268,TSTD1,intronic
cg00447208,chr17:73637896,TMC6,intronic
cg00448720,chr13:23781014,C1QTNF9,upstream
cg00449941,chr17:23950138,SPAG5,UTR5
cg00451635,chr16:10582531,EMP2,upstream
cg00453193,chr7:115638286,TES,intronic
cg00453258,chr10:105209162,CALHM1,upstream
cg00459975,chr8:28805018,HMBOX1,intronic
cg00461841,chr16:10430986,ATF7IP2,intronic
cg00462311,chr14:23907024,NFATC4,intronic
cg00462994,chr17:39437481,NAGS-PYY,upstream
cg00463202,chr13:113155711,ADPRHL1,exonic
cg00463577,chr6:74218632,MB21D1,UTR5
cg00463848,chr12:51332372,KRT2,upstream
cg00464269,chr17:23686969,TNFAIP1,UTR5
cg00465284,chr2:80385409,CTNNA2,intronic
cg00465846,chr8:125556155,RNF139,upstream
cg00466249,chr17:76884479,SLC38A10,upstream
cg00466436,chr20:71163,DEFB126,upstream
cg00466492,chr19:7897731,TIMM44,UTR3
cg00466544,chr14:56115996,C14orf101,upstream
cg00468146,chr6:19946190,ID4,exonic
cg00469635,chr11:73560119,PPME1,exonic
cg00471562,chr10:1092373,WDR37,upstream
cg00472136,chr12:55696871,TAC3,upstream
cg00472814,chr21:27139547,ADAMTS1,UTR5
cg00474004,chr9:21229944,IFNA14,UTR5
cg00474209,chr6:170441985,DLL1,upstream
cg00475955,chr9:130631870,C9orf114,exonic
cg00476577,chr20:51633815,ZNF217,upstream
cg00476580,chr1:148474207,ANP32E,intronic
cg00479269,chr2:101236407,CNOT11,intronic
cg00480115,chr19:40298717,FXYD3,intronic
cg00480209,chr17:10541414,SCO1,exonic
cg00480356,chr15:41880098,HYPK,exonic
cg00481227,chr20:35755483,CTNNBL1,upstream
cg00483154,chr5:176876110,DDX41,intronic
cg00485296,chr16:1761560,NME3,UTR5
cg00485380,chr7:26207085,CBX3-HNRNPA2B1,upstream
cg00487159,chr16:11257069,SOCS1,intronic
cg00488718,chr4:129106494,C4orf29-MFSD8,intronic
cg00489401,chr5:180008481,FLT4,intronic
cg00491404,chr1:110108114,EPS8L3,UTR5
cg00491839,chr19:54067452,PPP1R15A,upstream
cg00493400,chr2:191587372,STAT1,upstream
cg00495415,chr12:52060062,SP1,upstream
cg00495442,chr20:36534586,RALGAPB,upstream
cg00495491,chr12:26714080,ITPR2,intronic
cg00496170,chr14:66896633,ATP6V1D-EIF2S1,upstream
cg00497084,chrX:18619037,PPEF1,UTR5
cg00497251,chr2:241157398,RNPEPL1,intronic
cg00498305,chr10:118990226,SLC18A2,upstream
cg00498604,chr4:167013239,TLL1,upstream
cg00499599,chr21:46530820,YBEY,UTR5
cg00502442,chr6:157721881,ZDHHC14,upstream
cg00503458,chr1:154171063,KIAA0907,upstream
cg00503840,chr7:96488445,DLX5,intronic
cg00504595,chr13:23042985,TNFRSF19,UTR5
cg00509616,chr15:55671707,GCOM1-MYZAP,intronic
cg00509670,chr14:36200064,PAX9,intronic
cg00510787,chr6:151814639,RMND1,intronic
cg00510956,chr1:32251027,KHDRBS1,upstream
cg00511475,chr16:87765831,CDH15,intronic
cg00512031,chr4:5072877,CYTL1,upstream
cg00512279,chr10:118990981,SLC18A2,intronic
cg00512374,chr17:35853208,IGFBP4,UTR5
cg00513220,chr1:218988746,MARC2,exonic
cg00513467,chr9:21325551,KLHL9,upstream
cg00514407,chr2:224612870,SERPINE2,upstream
cg00514895,chr4:8645313,CPZ,UTR5
cg00515905,chr1:110108030,EPS8L3,UTR5
cg00516481,chr21:42946271,PDE9A,upstream
cg00518911,chr7:27187829,HOXA11,UTR3
cg00518989,chr22:29938519,LIMK2,intronic
cg00519208,chr1:93030907,EVI5,upstream
cg00519627,chr16:4406651,CORO7-CORO7-PAM16,UTR5
cg00520135,chr15:61120899,TPM1,upstream
cg00520708,chr5:134209165,C5orf24,upstream
cg00521434,chr1:109883488,GPR61,upstream
cg00521598,chr1:39112000,GJA9-MYCBP,ncRNA_exonic
cg00522034,chr3:107070411,CBLB,UTR5
cg00522316,chr19:6376042,KHSRP,upstream
cg00524288,chr7:48094977,UPP1,UTR5
cg00528052,chr1:201043918,KDM5B,exonic
cg00528967,chr13:98026956,STK24,intronic
cg00532335,chr10:95506851,LGI1,upstream
cg00532890,chr1:162795306,PBX1,UTR5
cg00534274,chr4:139382791,SLC7A11,UTR5
cg00534856,chr19:54219283,CGB,UTR5
cg00536175,chrX:48529968,GATA1,UTR5
cg00537910,chr2:219792855,ATG9A,UTR3
cg00539322,chr2:233881099,SAG,UTR5
cg00539716,chr2:48395425,FOXN2,UTR5
cg00539955,chr22:42726766,PARVB,exonic
cg00540544,chr1:199742920,CSRP1,UTR5
cg00540769,chr5:80725248,ACOT12,intronic
cg00542846,chr21:26465416,APP,upstream
cg00544557,chr21:38500612,DSCR10,ncRNA_intronic
cg00545573,chr12:117294819,TAOK3,intronic
cg00546491,chr7:32077587,PDE1C,intronic
cg00546897,chr21:44056660,LOC284837,ncRNA_exonic
cg00547018,chr16:5061710,ALG1,upstream
cg00547789,chrX:154146944,RAB39B,UTR5
cg00547829,chr17:55324943,TUBD1,UTR5
cg00548060,chr1:181028528,NPL,intronic
cg00548268,chr7:98083766,NPTX2,upstream
cg00550617,chr17:36659343,KRTAP9-4,upstream
cg00554173,chr20:3097777,PROSAPIP1,upstream
cg00554250,chr11:47237946,NR1H3,exonic
cg00554682,chr2:185171377,ZNF804A,UTR5
cg00554702,chr11:125001855,CHEK1,UTR5
cg00556408,chr22:35830534,TMPRSS6,upstream
cg00557354,chr13:110565900,ARHGEF7,exonic
cg00559473,chr12:52001859,AAAS,upstream
cg00560119,chr9:129413930,STXBP1,upstream
cg00563229,chr1:28158733,XKR8;SMPDL3B,upstream;downstream
cg00563845,chr3:58293345,PXK,upstream
cg00563926,chr1:92125069,TGFBR3,intronic
cg00563932,chr9:138990870,PTGDS,upstream
cg00564163,chr7:87773915,STEAP4,intronic
cg00565075,chr22:36574839,EIF3L,upstream
cg00565688,chr1:3558072,TP73,upstream
cg00566759,chr18:26936343,DSC2,UTR5
cg00567479,chr2:241944672,FARP2,intronic
cg00567749,chr5:82803664,VCAN,intronic
cg00568128,chr10:115924090,C10orf118,UTR5
cg00568792,chr11:124967764,STT3A,upstream
cg00569620,chr3:113180343,ABHD10,upstream
